nombre,dia,horario,proporcion_diaria,proporcion_total
CAIRO,viernes,noche,29.724208375893767,4.697336561743342
Prende La Camara - Remix,viernes,noche,29.724208375893767,4.697336561743342
Llamado de Emergencia,viernes,noche,29.724208375893767,4.697336561743342
Wonderwall - Remastered,viernes,noche,29.724208375893767,4.697336561743342
Ella - Remix,viernes,noche,29.724208375893767,4.697336561743342
Pandora,viernes,noche,29.724208375893767,4.697336561743342
Do I Wanna Know?,viernes,noche,29.724208375893767,4.697336561743342
Therefore I Am,viernes,noche,29.724208375893767,4.697336561743342
Rockstar,viernes,noche,29.724208375893767,4.697336561743342
Applause,viernes,noche,29.724208375893767,4.697336561743342
favorite crime,viernes,noche,29.724208375893767,4.697336561743342
deja vu,viernes,noche,29.724208375893767,4.697336561743342
"Colors of the Wind - From ""Pocahontas"" / Soundtrack Version",viernes,noche,29.724208375893767,4.697336561743342
GATÚBELA,viernes,noche,29.724208375893767,4.697336561743342
Llamado de Emergencia,viernes,mañana,27.987742594484168,4.422921711057304
Prende La Camara - Remix,viernes,mañana,27.987742594484168,4.422921711057304
Marisola - Remix,viernes,mañana,27.987742594484168,4.422921711057304
Everybody Wants To Rule The World,viernes,mañana,27.987742594484168,4.422921711057304
"jealousy, jealousy",viernes,mañana,27.987742594484168,4.422921711057304
Golden,viernes,mañana,27.987742594484168,4.422921711057304
Supermodel,viernes,mañana,27.987742594484168,4.422921711057304
brutal,viernes,mañana,27.987742594484168,4.422921711057304
Over Again,viernes,mañana,27.987742594484168,4.422921711057304
Cupid's Chokehold / Breakfast in America,viernes,mañana,27.987742594484168,4.422921711057304
No More Friends (with Oli Sykes of Bring Me The Horizon),viernes,mañana,27.987742594484168,4.422921711057304
Come & Get It,viernes,mañana,27.987742594484168,4.422921711057304
Walking in the Wind,viernes,mañana,27.987742594484168,4.422921711057304
Defenceless,viernes,mañana,27.987742594484168,4.422921711057304
Streets,viernes,mañana,27.987742594484168,4.422921711057304
t r a n s p a r e n t s o u l feat. Travis Barker,viernes,mañana,27.987742594484168,4.422921711057304
"I am not a woman, I'm a god",viernes,mañana,27.987742594484168,4.422921711057304
Dollhouse,viernes,mañana,27.987742594484168,4.422921711057304
Heartbreak Weather,viernes,mañana,27.987742594484168,4.422921711057304
Cloud 9,viernes,mañana,27.987742594484168,4.422921711057304
Sofia,viernes,mañana,27.987742594484168,4.422921711057304
Everywhere,viernes,mañana,27.987742594484168,4.422921711057304
honey,viernes,mañana,27.987742594484168,4.422921711057304
Time Machine,viernes,mañana,27.987742594484168,4.422921711057304
LIKE I WOULD,viernes,mañana,27.987742594484168,4.422921711057304
Always You,viernes,mañana,27.987742594484168,4.422921711057304
I Didn't Change My Number,viernes,mañana,27.987742594484168,4.422921711057304
The Lighthouse,viernes,mañana,27.987742594484168,4.422921711057304
Pity Party,viernes,mañana,27.987742594484168,4.422921711057304
Mrs. Potato Head,viernes,mañana,27.987742594484168,4.422921711057304
Overdrive,viernes,mañana,27.987742594484168,4.422921711057304
Iris,viernes,mañana,27.987742594484168,4.422921711057304
The Way I Loved You (Taylor’s Version),viernes,mañana,27.987742594484168,4.422921711057304
Kiss Me More (feat. SZA),viernes,mañana,27.987742594484168,4.422921711057304
Maniac,viernes,mañana,27.987742594484168,4.422921711057304
Hayloft,viernes,mañana,27.987742594484168,4.422921711057304
Ride,viernes,mañana,27.987742594484168,4.422921711057304
Happy & Sad,viernes,mañana,27.987742594484168,4.422921711057304
Ain't Shit,viernes,mañana,27.987742594484168,4.422921711057304
NDA,viernes,mañana,27.987742594484168,4.422921711057304
"no body, no crime (feat. HAIM)",viernes,mañana,27.987742594484168,4.422921711057304
good 4 u,viernes,mañana,27.987742594484168,4.422921711057304
Mad Hatter,viernes,mañana,27.987742594484168,4.422921711057304
Mad Hatter,viernes,mañana,27.987742594484168,4.422921711057304
Canyon Moon,viernes,mañana,27.987742594484168,4.422921711057304
Applause,viernes,mañana,27.987742594484168,4.422921711057304
Red Desert,viernes,mañana,27.987742594484168,4.422921711057304
The Tradition,viernes,mañana,27.987742594484168,4.422921711057304
Renegade,viernes,mañana,27.987742594484168,4.422921711057304
Good Days,viernes,mañana,27.987742594484168,4.422921711057304
Cigarette Daydreams,viernes,mañana,27.987742594484168,4.422921711057304
Soap,viernes,mañana,27.987742594484168,4.422921711057304
Soap,viernes,mañana,27.987742594484168,4.422921711057304
Through the Dark,viernes,mañana,27.987742594484168,4.422921711057304
favorite crime,viernes,mañana,27.987742594484168,4.422921711057304
Happier Than Ever,viernes,mañana,27.987742594484168,4.422921711057304
Dancing Queen,viernes,mañana,27.987742594484168,4.422921711057304
Wonderwall - Remastered,viernes,mañana,27.987742594484168,4.422921711057304
Do I Wanna Know?,viernes,mañana,27.987742594484168,4.422921711057304
deja vu,viernes,mañana,27.987742594484168,4.422921711057304
Do I Wanna Know?,viernes,mañana,27.987742594484168,4.422921711057304
Wonderwall - Remastered,viernes,mañana,27.987742594484168,4.422921711057304
She,viernes,mañana,27.987742594484168,4.422921711057304
Cornelia Street,viernes,mañana,27.987742594484168,4.422921711057304
Therefore I Am,viernes,mañana,27.987742594484168,4.422921711057304
Heaven,viernes,mañana,27.987742594484168,4.422921711057304
BUENOS AIRES,viernes,mañana,27.987742594484168,4.422921711057304
Mil Horas,viernes,mañana,27.987742594484168,4.422921711057304
TIERRA ZANTA,viernes,tarde,42.288049029622066,6.682808716707021
ARGENTINA,viernes,tarde,42.288049029622066,6.682808716707021
Hablando a Tu Corazón,viernes,tarde,42.288049029622066,6.682808716707021
Cabildo y Juramento,viernes,tarde,42.288049029622066,6.682808716707021
ARRANCARMELO,viernes,tarde,42.288049029622066,6.682808716707021
Por Mil Noches,viernes,tarde,42.288049029622066,6.682808716707021
Toco Y Me Voy,viernes,tarde,42.288049029622066,6.682808716707021
Corazón Delator,viernes,tarde,42.288049029622066,6.682808716707021
Cupido,viernes,tarde,42.288049029622066,6.682808716707021
Te Pido,viernes,tarde,42.288049029622066,6.682808716707021
Muñecas,viernes,tarde,42.288049029622066,6.682808716707021
El Último Beso,viernes,tarde,42.288049029622066,6.682808716707021
Carne y Hueso,viernes,tarde,42.288049029622066,6.682808716707021
Prende La Camara - Remix,viernes,tarde,42.288049029622066,6.682808716707021
Llamado de Emergencia,viernes,tarde,42.288049029622066,6.682808716707021
Prende La Camara - Remix,viernes,tarde,42.288049029622066,6.682808716707021
Marisola - Remix,viernes,tarde,42.288049029622066,6.682808716707021
Prende La Camara - Remix,viernes,tarde,42.288049029622066,6.682808716707021
Prende La Camara - Remix,sábado,noche,43.89312977099237,5.569007263922518
Marisola - Remix,sábado,noche,43.89312977099237,5.569007263922518
MERCHO,sábado,noche,43.89312977099237,5.569007263922518
DEJAU',sábado,noche,43.89312977099237,5.569007263922518
Marisola - Remix,sábado,noche,43.89312977099237,5.569007263922518
Llamado de Emergencia,sábado,noche,43.89312977099237,5.569007263922518
"Colors of the Wind - From ""Pocahontas"" / Soundtrack Version",sábado,noche,43.89312977099237,5.569007263922518
MERCHO,sábado,noche,43.89312977099237,5.569007263922518
MERCHO,sábado,noche,43.89312977099237,5.569007263922518
Prende La Camara - Remix,sábado,noche,43.89312977099237,5.569007263922518
Llamado de Emergencia,sábado,noche,43.89312977099237,5.569007263922518
Everybody Wants To Rule The World,sábado,noche,43.89312977099237,5.569007263922518
WACHA,sábado,noche,43.89312977099237,5.569007263922518
Loca,sábado,noche,43.89312977099237,5.569007263922518
WACHA,sábado,noche,43.89312977099237,5.569007263922518
WACHA,sábado,tarde,37.531806615776084,4.761904761904762
WACHA,sábado,tarde,37.531806615776084,4.761904761904762
Everybody Wants To Rule The World,sábado,tarde,37.531806615776084,4.761904761904762
WACHA,sábado,tarde,37.531806615776084,4.761904761904762
MERCHO,sábado,tarde,37.531806615776084,4.761904761904762
Prende La Camara - Remix,sábado,tarde,37.531806615776084,4.761904761904762
Marisola - Remix,sábado,tarde,37.531806615776084,4.761904761904762
Wonderwall - Remastered,sábado,tarde,37.531806615776084,4.761904761904762
Do I Wanna Know?,sábado,tarde,37.531806615776084,4.761904761904762
GATÚBELA,sábado,tarde,37.531806615776084,4.761904761904762
It's My Party,sábado,tarde,37.531806615776084,4.761904761904762
Pity Party,sábado,tarde,37.531806615776084,4.761904761904762
Play Date,sábado,tarde,37.531806615776084,4.761904761904762
Maniac,sábado,tarde,37.531806615776084,4.761904761904762
Ella - Remix,sábado,tarde,37.531806615776084,4.761904761904762
Maniac,domingo,noche,37.84860557768924,4.600484261501211
Cry Me A River,domingo,noche,37.84860557768924,4.600484261501211
Pity Party,domingo,noche,37.84860557768924,4.600484261501211
GATÚBELA,domingo,noche,37.84860557768924,4.600484261501211
You Don't Own Me,domingo,noche,37.84860557768924,4.600484261501211
Marisola - Remix,domingo,noche,37.84860557768924,4.600484261501211
MERCHO,domingo,noche,37.84860557768924,4.600484261501211
Prende La Camara - Remix,domingo,noche,37.84860557768924,4.600484261501211
Marisola - Remix,domingo,noche,37.84860557768924,4.600484261501211
Salimo de Noche,domingo,mañana,17.66268260292165,2.1468926553672314
Dos Besitos,domingo,mañana,17.66268260292165,2.1468926553672314
Hips Don't Lie (feat. Wyclef Jean),domingo,mañana,17.66268260292165,2.1468926553672314
Everytime We Touch,domingo,mañana,17.66268260292165,2.1468926553672314
Pa’ la Selección,domingo,mañana,17.66268260292165,2.1468926553672314
Nostálgico,domingo,mañana,17.66268260292165,2.1468926553672314
Promiscuous,domingo,mañana,17.66268260292165,2.1468926553672314
Love You Like A Love Song,domingo,mañana,17.66268260292165,2.1468926553672314
Everywhere,domingo,tarde,44.48871181938911,5.407586763518967
The Tradition,domingo,tarde,44.48871181938911,5.407586763518967
Good Days,domingo,tarde,44.48871181938911,5.407586763518967
Good Days,domingo,tarde,44.48871181938911,5.407586763518967
Overdrive,domingo,tarde,44.48871181938911,5.407586763518967
Overdrive,domingo,tarde,44.48871181938911,5.407586763518967
favorite crime,domingo,tarde,44.48871181938911,5.407586763518967
I Wanna Be Yours,domingo,tarde,44.48871181938911,5.407586763518967
505,domingo,tarde,44.48871181938911,5.407586763518967
I Wanna Be Yours,domingo,tarde,44.48871181938911,5.407586763518967
She Knows (feat. Amber Coffman & Cults),domingo,tarde,44.48871181938911,5.407586763518967
Cigarette Daydreams,domingo,tarde,44.48871181938911,5.407586763518967
Daddy Issues,domingo,tarde,44.48871181938911,5.407586763518967
Take Me Out,domingo,tarde,44.48871181938911,5.407586763518967
505,domingo,tarde,44.48871181938911,5.407586763518967
Formula,domingo,tarde,44.48871181938911,5.407586763518967
Snap Out Of It,domingo,tarde,44.48871181938911,5.407586763518967
i'm yours sped up,domingo,tarde,44.48871181938911,5.407586763518967
Ain't No Rest For The Wicked - Original Version,domingo,tarde,44.48871181938911,5.407586763518967
Cornerstone,domingo,tarde,44.48871181938911,5.407586763518967
Mardy Bum,domingo,tarde,44.48871181938911,5.407586763518967
Are You Bored Yet? (feat. Clairo),domingo,tarde,44.48871181938911,5.407586763518967
Softcore,domingo,tarde,44.48871181938911,5.407586763518967
Por Deporte,domingo,tarde,44.48871181938911,5.407586763518967
LA NENA DE ARGENTINA,domingo,tarde,44.48871181938911,5.407586763518967
Rockstar,domingo,tarde,44.48871181938911,5.407586763518967
AUTOMÁTICO,domingo,tarde,44.48871181938911,5.407586763518967
Loba,domingo,tarde,44.48871181938911,5.407586763518967
Marisola - Remix,domingo,tarde,44.48871181938911,5.407586763518967
AUTOMÁTICO,domingo,tarde,44.48871181938911,5.407586763518967
Loba,domingo,tarde,44.48871181938911,5.407586763518967
Muñecas,domingo,tarde,44.48871181938911,5.407586763518967
Loba,domingo,tarde,44.48871181938911,5.407586763518967
Muñecas,domingo,tarde,44.48871181938911,5.407586763518967
Olé Olé (feat. Ronaldinho Gaúcho),domingo,tarde,44.48871181938911,5.407586763518967
Bella y Sensual,domingo,tarde,44.48871181938911,5.407586763518967
PUNTO G,lunes,noche,30.153121319199055,4.1323648103309125
Ella - Remix,lunes,noche,30.153121319199055,4.1323648103309125
TIERRA ZANTA,lunes,noche,30.153121319199055,4.1323648103309125
Marisola - Remix,lunes,noche,30.153121319199055,4.1323648103309125
Applause,lunes,noche,30.153121319199055,4.1323648103309125
Love You Like A Love Song,lunes,noche,30.153121319199055,4.1323648103309125
Joga Essa Rabeta,lunes,noche,30.153121319199055,4.1323648103309125
Paro - Speed Up,lunes,noche,30.153121319199055,4.1323648103309125
Paro - Speed Up,lunes,noche,30.153121319199055,4.1323648103309125
Can't Hold Us (feat. Ray Dalton),lunes,noche,30.153121319199055,4.1323648103309125
Paro - Speed Up,lunes,noche,30.153121319199055,4.1323648103309125
Can't Hold Us (feat. Ray Dalton),lunes,noche,30.153121319199055,4.1323648103309125
Joga Essa Rabeta,lunes,noche,30.153121319199055,4.1323648103309125
La Bachata,lunes,noche,30.153121319199055,4.1323648103309125
Prende La Camara - Remix,lunes,noche,30.153121319199055,4.1323648103309125
Superclásico,lunes,noche,30.153121319199055,4.1323648103309125
Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],lunes,noche,30.153121319199055,4.1323648103309125
Por Deporte,lunes,noche,30.153121319199055,4.1323648103309125
Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],lunes,noche,30.153121319199055,4.1323648103309125
Por Deporte,lunes,noche,30.153121319199055,4.1323648103309125
AUTOMÁTICO,lunes,noche,30.153121319199055,4.1323648103309125
Summertime Sadness,lunes,noche,30.153121319199055,4.1323648103309125
"Shakira: Bzrp Music Sessions, Vol. 53",lunes,noche,30.153121319199055,4.1323648103309125
I Wanna Be Yours,lunes,noche,30.153121319199055,4.1323648103309125
Rockstar,lunes,noche,30.153121319199055,4.1323648103309125
Everybody Wants To Rule The World,lunes,mañana,27.67962308598351,3.7933817594834545
Lights - Sped Up Version,lunes,mañana,27.67962308598351,3.7933817594834545
Lights - Sped Up Version,lunes,tarde,42.16725559481743,5.778853914447135
RON COLA,lunes,tarde,42.16725559481743,5.778853914447135
LA NENA DE ARGENTINA,lunes,tarde,42.16725559481743,5.778853914447135
Nostálgico,lunes,tarde,42.16725559481743,5.778853914447135
RON COLA,lunes,tarde,42.16725559481743,5.778853914447135
Rara Vez,lunes,tarde,42.16725559481743,5.778853914447135
"Shakira: Bzrp Music Sessions, Vol. 53",lunes,tarde,42.16725559481743,5.778853914447135
GATÚBELA,lunes,tarde,42.16725559481743,5.778853914447135
Rockstar,lunes,tarde,42.16725559481743,5.778853914447135
Muñecas,lunes,tarde,42.16725559481743,5.778853914447135
I Wanna Be Yours,lunes,tarde,42.16725559481743,5.778853914447135
Lights - Sped Up Version,lunes,tarde,42.16725559481743,5.778853914447135
Applause,lunes,tarde,42.16725559481743,5.778853914447135
Marisola - Remix,lunes,tarde,42.16725559481743,5.778853914447135
I Wanna Be Yours,lunes,tarde,42.16725559481743,5.778853914447135
ARRANCARMELO,lunes,tarde,42.16725559481743,5.778853914447135
Joga Essa Rabeta,lunes,tarde,42.16725559481743,5.778853914447135
MERCHO,lunes,tarde,42.16725559481743,5.778853914447135
Prende La Camara - Remix,lunes,tarde,42.16725559481743,5.778853914447135
Prende La Camara - Remix,lunes,tarde,42.16725559481743,5.778853914447135
Nostálgico,lunes,tarde,42.16725559481743,5.778853914447135
Marisola - Remix,lunes,tarde,42.16725559481743,5.778853914447135
MERCHO,lunes,tarde,42.16725559481743,5.778853914447135
Hey Mor,lunes,tarde,42.16725559481743,5.778853914447135
Rara Vez,lunes,tarde,42.16725559481743,5.778853914447135
Le doy perreo,lunes,tarde,42.16725559481743,5.778853914447135
AUTOMÁTICO,lunes,tarde,42.16725559481743,5.778853914447135
Qué Más Pues?,lunes,tarde,42.16725559481743,5.778853914447135
LA INOCENTE,lunes,noche,30.153121319199055,4.1323648103309125
Ahora Todo Cambio - Remix,lunes,noche,30.153121319199055,4.1323648103309125
Si Me Sobrara el Tiempo,lunes,noche,30.153121319199055,4.1323648103309125
Numero 1,lunes,noche,30.153121319199055,4.1323648103309125
Tiki Tiki,lunes,noche,30.153121319199055,4.1323648103309125
Caile,lunes,noche,30.153121319199055,4.1323648103309125
Jordan,lunes,noche,30.153121319199055,4.1323648103309125
Jordan,lunes,noche,30.153121319199055,4.1323648103309125
Prende La Camara - Remix,lunes,noche,30.153121319199055,4.1323648103309125
Ella Me Levantó - Remix,lunes,noche,30.153121319199055,4.1323648103309125
Marisola - Remix,lunes,noche,30.153121319199055,4.1323648103309125
MERCHO,lunes,noche,30.153121319199055,4.1323648103309125
favorite crime,lunes,noche,30.153121319199055,4.1323648103309125
Marisola - Remix,lunes,noche,30.153121319199055,4.1323648103309125
Promiscuous,lunes,noche,30.153121319199055,4.1323648103309125
Hips Don't Lie (feat. Wyclef Jean),lunes,noche,30.153121319199055,4.1323648103309125
MERCHO,martes,mañana,31.61120840630473,5.8272800645682
MERCHO,martes,mañana,31.61120840630473,5.8272800645682
Promiscuous,martes,mañana,31.61120840630473,5.8272800645682
Formula,martes,mañana,31.61120840630473,5.8272800645682
Softcore,martes,mañana,31.61120840630473,5.8272800645682
Scooby Doo Pa Pa,martes,tarde,36.42732049036778,6.715092816787732
Scooby Doo Papa (Versión Balada),martes,tarde,36.42732049036778,6.715092816787732
Scooby Doo Pa Pa,martes,tarde,36.42732049036778,6.715092816787732
Scooby Doo Papa (Versión Balada),martes,tarde,36.42732049036778,6.715092816787732
Scooby Doo Papa (Versión Balada),martes,tarde,36.42732049036778,6.715092816787732
Quiero Repetir,martes,tarde,36.42732049036778,6.715092816787732
Dura (Versión Bolero),martes,tarde,36.42732049036778,6.715092816787732
Scooby Doo Papa (Versión Balada),martes,tarde,36.42732049036778,6.715092816787732
Te Boté (Versión Balada),martes,tarde,36.42732049036778,6.715092816787732
Scooby Doo Papa (Versión Balada),martes,tarde,36.42732049036778,6.715092816787732
Another Love,martes,tarde,36.42732049036778,6.715092816787732
Ella Me Levantó - Remix,martes,tarde,36.42732049036778,6.715092816787732
MERCHO,martes,tarde,36.42732049036778,6.715092816787732
Prende La Camara - Remix,martes,tarde,36.42732049036778,6.715092816787732
Mujerex,martes,tarde,36.42732049036778,6.715092816787732
No Quiero Verte,martes,tarde,36.42732049036778,6.715092816787732
Marisola - Remix,martes,tarde,36.42732049036778,6.715092816787732
Tu Turrito,martes,tarde,36.42732049036778,6.715092816787732
Lado Triste - Remix,martes,tarde,36.42732049036778,6.715092816787732
Lado Triste - Remix,miércoles,mañana,21.610169491525426,3.2929782082324457
MERCHO,miércoles,mañana,21.610169491525426,3.2929782082324457
Prende La Camara - Remix,miércoles,mañana,21.610169491525426,3.2929782082324457
Prende La Camara - Remix,miércoles,mañana,21.610169491525426,3.2929782082324457
Promiscuous,miércoles,mañana,21.610169491525426,3.2929782082324457
Marisola - Remix,miércoles,mañana,21.610169491525426,3.2929782082324457
Rara Vez,miércoles,tarde,44.597457627118644,6.7958030669895075
Marisola - Remix,miércoles,tarde,44.597457627118644,6.7958030669895075
Superclásico,miércoles,tarde,44.597457627118644,6.7958030669895075
Everybody Wants To Rule The World,miércoles,tarde,44.597457627118644,6.7958030669895075
Rockstar,miércoles,tarde,44.597457627118644,6.7958030669895075
CAIRO,miércoles,tarde,44.597457627118644,6.7958030669895075
Marisola - Remix,miércoles,tarde,44.597457627118644,6.7958030669895075
Lights - Sped Up Version,miércoles,tarde,44.597457627118644,6.7958030669895075
Bella y Sensual,miércoles,tarde,44.597457627118644,6.7958030669895075
GATÚBELA,jueves,noche,35.309973045822105,4.2292171105730425
Prende La Camara - Remix,jueves,noche,35.309973045822105,4.2292171105730425
MERCHO,jueves,noche,35.309973045822105,4.2292171105730425
Lado Triste - Remix,jueves,noche,35.309973045822105,4.2292171105730425
MERCHO,jueves,noche,35.309973045822105,4.2292171105730425
Softcore,jueves,noche,35.309973045822105,4.2292171105730425
Everytime We Touch,jueves,noche,35.309973045822105,4.2292171105730425
Salimo de Noche,jueves,noche,35.309973045822105,4.2292171105730425
MERCHO,jueves,mañana,36.118598382749326,4.326069410815173
Lado Triste - Remix,jueves,mañana,36.118598382749326,4.326069410815173
cuatro veinte,jueves,mañana,36.118598382749326,4.326069410815173
Prende La Camara - Remix,jueves,mañana,36.118598382749326,4.326069410815173
Prende La Camara - Remix,jueves,mañana,36.118598382749326,4.326069410815173
Marisola - Remix,jueves,mañana,36.118598382749326,4.326069410815173
MERCHO,jueves,tarde,28.57142857142857,3.4221146085552863
Rara Vez,jueves,tarde,28.57142857142857,3.4221146085552863
Marisola - Remix,jueves,tarde,28.57142857142857,3.4221146085552863
Rara Vez,jueves,tarde,28.57142857142857,3.4221146085552863
MERCHO,jueves,tarde,28.57142857142857,3.4221146085552863
Marisola - Remix,jueves,tarde,28.57142857142857,3.4221146085552863
Prende La Camara - Remix,jueves,tarde,28.57142857142857,3.4221146085552863
Tu Turrito,jueves,tarde,28.57142857142857,3.4221146085552863
Lado Triste - Remix,jueves,tarde,28.57142857142857,3.4221146085552863
Hips Don't Lie (feat. Wyclef Jean),jueves,tarde,28.57142857142857,3.4221146085552863
GATÚBELA,jueves,tarde,28.57142857142857,3.4221146085552863
Pity Party,jueves,tarde,28.57142857142857,3.4221146085552863
Ella - Remix,jueves,tarde,28.57142857142857,3.4221146085552863
Wonderwall - Remastered,jueves,tarde,28.57142857142857,3.4221146085552863
Everybody Wants To Rule The World,jueves,tarde,28.57142857142857,3.4221146085552863
MERCHO,jueves,tarde,28.57142857142857,3.4221146085552863
Marisola - Remix,jueves,tarde,28.57142857142857,3.4221146085552863
I Shot Cupid,jueves,tarde,28.57142857142857,3.4221146085552863
brutal,jueves,tarde,28.57142857142857,3.4221146085552863
Why'd You Only Call Me When You're High?,jueves,tarde,28.57142857142857,3.4221146085552863
Pity Party,jueves,tarde,28.57142857142857,3.4221146085552863
Pity Party,jueves,tarde,28.57142857142857,3.4221146085552863
Rara Vez,jueves,tarde,28.57142857142857,3.4221146085552863
Everytime We Touch,jueves,tarde,28.57142857142857,3.4221146085552863
Lado Triste - Remix,jueves,tarde,28.57142857142857,3.4221146085552863
Softcore,jueves,noche,35.309973045822105,4.2292171105730425
Bella y Sensual,jueves,noche,35.309973045822105,4.2292171105730425
Mujerex,jueves,noche,35.309973045822105,4.2292171105730425
MERCHO,jueves,noche,35.309973045822105,4.2292171105730425
Pity Party,viernes,noche,29.724208375893767,4.697336561743342
Everytime We Touch,viernes,noche,29.724208375893767,4.697336561743342
Prende La Camara - Remix,viernes,noche,29.724208375893767,4.697336561743342
Lado Triste - Remix,viernes,noche,29.724208375893767,4.697336561743342
Llamado de Emergencia,viernes,noche,29.724208375893767,4.697336561743342
Summertime Sadness,viernes,noche,29.724208375893767,4.697336561743342
Slumber Party (feat. Princess Nokia),viernes,noche,29.724208375893767,4.697336561743342
Tormenta (feat. Bad Bunny),viernes,noche,29.724208375893767,4.697336561743342
RON COLA,viernes,noche,29.724208375893767,4.697336561743342
DISCOTEKA,viernes,noche,29.724208375893767,4.697336561743342
Daddy Issues,viernes,mañana,27.987742594484168,4.422921711057304
Unholy (feat. Kim Petras),viernes,mañana,27.987742594484168,4.422921711057304
Hymn for the Weekend,viernes,mañana,27.987742594484168,4.422921711057304
If You See Her,viernes,mañana,27.987742594484168,4.422921711057304
Lavender Haze,viernes,mañana,27.987742594484168,4.422921711057304
Back To Black,viernes,mañana,27.987742594484168,4.422921711057304
The Great War,viernes,mañana,27.987742594484168,4.422921711057304
People You Know,viernes,mañana,27.987742594484168,4.422921711057304
People You Know,viernes,tarde,42.288049029622066,6.682808716707021
Bolder Feelings,viernes,tarde,42.288049029622066,6.682808716707021
Maroon,viernes,tarde,42.288049029622066,6.682808716707021
Bejeweled,viernes,tarde,42.288049029622066,6.682808716707021
Are You Bored Yet? (feat. Clairo),viernes,tarde,42.288049029622066,6.682808716707021
Locked out of Heaven,viernes,tarde,42.288049029622066,6.682808716707021
I Wanna Be Yours,viernes,tarde,42.288049029622066,6.682808716707021
Hurts Just Right,viernes,tarde,42.288049029622066,6.682808716707021
Heart Out,viernes,tarde,42.288049029622066,6.682808716707021
i'm yours sped up,viernes,tarde,42.288049029622066,6.682808716707021
Under The Influence,viernes,tarde,42.288049029622066,6.682808716707021
Bones,viernes,tarde,42.288049029622066,6.682808716707021
Avalanche,viernes,tarde,42.288049029622066,6.682808716707021
Chocolate,viernes,tarde,42.288049029622066,6.682808716707021
Summertime Sadness,viernes,tarde,42.288049029622066,6.682808716707021
Why'd You Only Call Me When You're High?,viernes,tarde,42.288049029622066,6.682808716707021
Feelings,viernes,tarde,42.288049029622066,6.682808716707021
Everybody Wants To Rule The World,viernes,tarde,42.288049029622066,6.682808716707021
Lado Triste - Remix,viernes,tarde,42.288049029622066,6.682808716707021
Cupido,viernes,tarde,42.288049029622066,6.682808716707021
MERCHO,viernes,tarde,42.288049029622066,6.682808716707021
Mujerex,viernes,tarde,42.288049029622066,6.682808716707021
Hace Calor,viernes,tarde,42.288049029622066,6.682808716707021
Popapo,viernes,tarde,42.288049029622066,6.682808716707021
Años Lux,viernes,tarde,42.288049029622066,6.682808716707021
MESITA | Mission 05,viernes,tarde,42.288049029622066,6.682808716707021
Perreo Musulmán,viernes,tarde,42.288049029622066,6.682808716707021
Hora Locax - Remix,viernes,tarde,42.288049029622066,6.682808716707021
Te Robo,viernes,tarde,42.288049029622066,6.682808716707021
Perreo Musulmán,viernes,tarde,42.288049029622066,6.682808716707021
MESITA | Mission 05,viernes,tarde,42.288049029622066,6.682808716707021
Fua Mi Amor,viernes,tarde,42.288049029622066,6.682808716707021
Session en el Barrio #4,viernes,tarde,42.288049029622066,6.682808716707021
Cuando te veox,viernes,tarde,42.288049029622066,6.682808716707021
Conteo,viernes,tarde,42.288049029622066,6.682808716707021
Mañosa,viernes,tarde,42.288049029622066,6.682808716707021
La Cama - Remix,viernes,tarde,42.288049029622066,6.682808716707021
La Cama - Remix,viernes,tarde,42.288049029622066,6.682808716707021
MERCHO,viernes,tarde,42.288049029622066,6.682808716707021
FERNET,viernes,tarde,42.288049029622066,6.682808716707021
Gusty DJ | Ecko - Session en el Barrio #7,viernes,tarde,42.288049029622066,6.682808716707021
Gusty DJ | Ecko - Session en el Barrio #7,viernes,tarde,42.288049029622066,6.682808716707021
Tamo Chelo,viernes,tarde,42.288049029622066,6.682808716707021
Cayo La Noche vs Experimento,viernes,tarde,42.288049029622066,6.682808716707021
Tu Falda Corta,viernes,tarde,42.288049029622066,6.682808716707021
Highx,viernes,tarde,42.288049029622066,6.682808716707021
Desesperados - Remix,viernes,tarde,42.288049029622066,6.682808716707021
En La Intimidad | CROSSOVER #1,viernes,tarde,42.288049029622066,6.682808716707021
Una Wacha Piola,viernes,tarde,42.288049029622066,6.682808716707021
Mami Quiebra La Cintura,viernes,tarde,42.288049029622066,6.682808716707021
Puti Short,viernes,tarde,42.288049029622066,6.682808716707021
Cuando te veox,viernes,tarde,42.288049029622066,6.682808716707021
En La Intimidad | CROSSOVER #1,viernes,tarde,42.288049029622066,6.682808716707021
MESITA | Mission 05,sábado,mañana,18.575063613231553,2.3567393058918484
Perreo Musulmán,sábado,mañana,18.575063613231553,2.3567393058918484
Puti Short,sábado,mañana,18.575063613231553,2.3567393058918484
Hace Calor,sábado,mañana,18.575063613231553,2.3567393058918484
Caramelo - Remix,sábado,mañana,18.575063613231553,2.3567393058918484
FERNET,sábado,mañana,18.575063613231553,2.3567393058918484
Caramelo - Remix,sábado,mañana,18.575063613231553,2.3567393058918484
FERNET,sábado,mañana,18.575063613231553,2.3567393058918484
Relación Rota,sábado,mañana,18.575063613231553,2.3567393058918484
FERNET,sábado,mañana,18.575063613231553,2.3567393058918484
Puti Short,sábado,tarde,37.531806615776084,4.761904761904762
Mujerex,sábado,tarde,37.531806615776084,4.761904761904762
